
 AlternateTGRP 

  BCHANNEL_AUTOMATION_TEST_23;PASSED
  BCHANNEL_AUTOMATION_TEST_24;PASSED
  BCHANNEL_AUTOMATION_TEST_25;PASSED
  BCHANNEL_AUTOMATION_TEST_26;PASSED
  BCHANNEL_AUTOMATION_TEST_27;PASSED
  BCHANNEL_AUTOMATION_TEST_28;PASSED
  BCHANNEL_AUTOMATION_TEST_29;PASSED
  BCHANNEL_AUTOMATION_TEST_30;PASSED
  BCHANNEL_AUTOMATION_TEST_31;PASSED
  BCHANNEL_AUTOMATION_TEST_32;PASSED
  BCHANNEL_AUTOMATION_TEST_33;PASSED
  BCHANNEL_AUTOMATION_TEST_34;PASSED
  BCHANNEL_AUTOMATION_TEST_35;PASSED
  BCHANNEL_AUTOMATION_TEST_36;PASSED
  BCHANNEL_AUTOMATION_TEST_37;PASSED
  BCHANNEL_AUTOMATION_TEST_38;PASSED
  BCHANNEL_AUTOMATION_TEST_39;PASSED
  BCHANNEL_AUTOMATION_TEST_41;PASSED
  BCHANNEL_AUTOMATION_TEST_42;PASSED
  BCHANNEL_AUTOMATION_TEST_43;PASSED
  BCHANNEL_AUTOMATION_TEST_44;PASSED
  BCHANNEL_AUTOMATION_TEST_45;PASSED
  BCHANNEL_AUTOMATION_TEST_46;PASSED
  BCHANNEL_AUTOMATION_TEST_47;PASSED
  BCHANNEL_AUTOMATION_TEST_48;PASSED
  BCHANNEL_AUTOMATION_TEST_49;PASSED
  BCHANNEL_AUTOMATION_TEST_50;PASSED

 Call Park with MOH 


 CallTypeBasedScreening, AuthorizationCodes, VSC 

  Opi_Provisioning --;PASSED
  1- International call forbidden --;PASSED
  2- International call forbidden but call can be made with auth code --;PASSED
  3- International call not forbidden --;PASSED
  4- Premium call forbidden --;PASSED
  5- Premium call forbidden and call cannot be made with auth code --;PASSED
  6- Premium call not forbidden --;PASSED
  Clear_Opi_Provisioning --;PASSED

 CLID TestSuite 

  set_clid_conf_parm_true --;PASSED
  CLID_Blind_Transfer_Term_Gencom_PCC --;PASSED
  CLID_Blind_Transfer_Term_Avaya_1120 --;PASSED
  CLID_Blind_Transfer_Term_Avaya_1140 --;PASSED
  CLID_Blind_Transfer_Term_Yealink --;PASSED
  CLID_Blind_Transfer_Term_Advatel --;PASSED
  CLID_Blind_Transfer_Term_IP6000 --;PASSED
  CLID_Blind_Transfer_Term_Mac --;PASSED
  CLID_Blind_Transfer_Term_Android --;PASSED
  CLID_Blind_Transfer_Term_Ipad --;PASSED
  CLID_Blind_Transfer_Term_Iphone --;PASSED
  CLID_Blind_Transfer_Term_Polycom_310 --;PASSED
  CLID_Blind_Transfer_Term_Polycom_321 --;PASSED
  CLID_Blind_Transfer_Term_Polycom_331 --;PASSED
  CLID_Blind_Transfer_Term_PolycomVVX --;PASSED
  CLID_Consultative_Transfer_Term_GencomPCC --;PASSED
  CLID_Consultative_Transfer_IP6000 --;PASSED
  CLID_Consultative_Transfer_Term_Mac --;PASSED
  CLID_Consultative_Transfer_Term_Android --;PASSED
  CLID_Consultative_Transfer_Ipad --;PASSED
  CLID_Consultative_Transfer_Iphone --;PASSED
  CLID_Consultative_Transfer_Term_Polycom_310 --;PASSED
  CLID_Consultative_Transfer_Term_Polycom_321 --;PASSED
  CLID_Consultative_Transfer_Term_Polycom_331 --;PASSED
